iteration,convergenceIndicator,phase,beta_exp_pop,delta0_pop,p_pop,td_pop,b_exp_pop,h_0_pop,tc_pop,sigma_pop,phi_exp_pop,rho_exp_pop,dF_pop,q_exp_pop,omega_beta_exp,omega_delta0,omega_p,omega_td,omega_b_exp,omega_h_0,omega_tc,omega_sigma,omega_rho_exp,omega_q_exp,omega_ifn0,corr_beta_exp_b_exp,corr_delta0_b_exp,corr_h_0_b_exp,corr_ifn0_b_exp,corr_p_b_exp,corr_q_exp_b_exp,corr_rho_exp_b_exp,corr_sigma_b_exp,corr_tc_b_exp,corr_td_b_exp,corr_delta0_beta_exp,corr_h_0_beta_exp,corr_ifn0_beta_exp,corr_p_beta_exp,corr_q_exp_beta_exp,corr_rho_exp_beta_exp,corr_sigma_beta_exp,corr_tc_beta_exp,corr_td_beta_exp,corr_h_0_delta0,corr_ifn0_delta0,corr_p_delta0,corr_q_exp_delta0,corr_rho_exp_delta0,corr_sigma_delta0,corr_tc_delta0,corr_td_delta0,corr_ifn0_h_0,corr_p_h_0,corr_q_exp_h_0,corr_rho_exp_h_0,corr_sigma_h_0,corr_tc_h_0,corr_td_h_0,corr_p_ifn0,corr_q_exp_ifn0,corr_rho_exp_ifn0,corr_sigma_ifn0,corr_tc_ifn0,corr_td_ifn0,corr_q_exp_p,corr_rho_exp_p,corr_sigma_p,corr_tc_p,corr_td_p,corr_rho_exp_q_exp,corr_sigma_q_exp,corr_tc_q_exp,corr_td_q_exp,corr_sigma_rho_exp,corr_tc_rho_exp,corr_td_rho_exp,corr_tc_sigma,corr_td_sigma,corr_td_tc,a1,b2,a3
1095,1675.66,1,-3.80113,0.882892,2.83678,1.93979,-2.17759,0.589981,6.42479,0.43796,-1.46011,-1.82822,0.968042,-4.30213,0.585605,1.205,0.441827,0.424897,1.33403,0.238505,1.53603,0.594726,0.647283,0.0497621,0.227021,-0.822321,-0.5812,-0.945928,0.636219,0.356921,-0.117123,-0.812108,-0.204062,-0.800173,0.504814,0.556106,0.721707,-0.661176,-0.44215,0.340802,0.63755,-0.0218206,0.623304,-0.614394,0.617424,-0.908457,-0.00255461,0.479522,0.857871,0.545774,0.828531,-0.338862,-0.636845,-0.457932,0.225683,0.817,0.165733,0.761059,-0.284636,0.137306,-0.561367,-0.795313,-0.415563,-0.820866,0.362611,-0.497237,-0.0379305,0.658129,0.0305305,-0.29138,0.164595,-0.260538,0.129151,0.260537,0.591809,0.925905,-0.491025,0.666186,-0.381247,-0.522625,0.864525,0.409613,0.553691
1096,1677.79,1,-3.74752,0.939154,2.86185,1.90094,-2.29238,0.598935,6.68685,0.449497,-1.44868,-1.76937,0.980472,-4.30215,0.594652,1.21133,0.429981,0.426444,1.33462,0.235323,1.45285,0.592376,0.619558,0.0478583,0.233506,-0.806632,-0.612974,-0.949218,0.709882,0.377448,-0.0882661,-0.801228,-0.188328,-0.810394,0.540756,0.564118,0.708725,-0.688574,-0.47886,0.323887,0.622243,-0.0601291,0.608673,-0.625396,0.655177,-0.906259,-0.0561218,0.437363,0.880111,0.52523,0.838966,-0.361878,-0.711326,-0.463084,0.187699,0.799911,0.155068,0.77847,-0.340759,0.203365,-0.486605,-0.840266,-0.408219,-0.857398,0.420395,-0.506083,-0.030072,0.672416,8.21512e-06,-0.248877,0.111361,-0.289165,0.0919164,0.262312,0.613422,0.939087,-0.541322,0.638992,-0.375583,-0.544765,0.876848,0.414734,0.550243
1097,1664,1,-3.74537,0.934447,2.85118,1.88274,-2.27057,0.59809,6.47752,0.445334,-1.46803,-1.7668,0.96968,-4.30504,0.596949,1.20576,0.451694,0.429779,1.34122,0.234962,1.44907,0.603884,0.614905,0.0478905,0.223735,-0.81872,-0.597635,-0.943687,0.684389,0.361851,-0.102653,-0.775628,-0.132373,-0.803008,0.535833,0.546378,0.724374,-0.683307,-0.487978,0.306068,0.611444,-0.0878999,0.615418,-0.615821,0.645381,-0.902403,-0.0471515,0.475261,0.888673,0.493573,0.824134,-0.340647,-0.667563,-0.463357,0.200601,0.765922,0.0734834,0.748877,-0.323025,0.134408,-0.48282,-0.855285,-0.423151,-0.85187,0.445182,-0.452708,0.000711318,0.71938,0.0594348,-0.254907,0.176632,-0.237291,0.0980346,0.236127,0.592722,0.945317,-0.525641,0.627569,-0.356386,-0.567384,0.873598,0.404045,0.548989
1098,1671.56,1,-3.74439,0.915767,2.84096,1.90871,-2.2503,0.593682,6.22864,0.432388,-1.50313,-1.7662,0.979643,-4.30539,0.60059,1.21146,0.455138,0.423521,1.33821,0.237762,1.44353,0.600332,0.59976,0.0468224,0.214869,-0.802757,-0.597928,-0.940743,0.662152,0.337773,-0.0896752,-0.778802,-0.117185,-0.800001,0.495802,0.583373,0.700409,-0.674406,-0.455883,0.326785,0.629518,-0.0948012,0.612422,-0.602944,0.634096,-0.887197,-0.0688407,0.458996,0.888962,0.478965,0.830057,-0.348569,-0.631017,-0.452435,0.209598,0.7638,0.0533634,0.741406,-0.279007,0.0907308,-0.477584,-0.819446,-0.40147,-0.833119,0.419348,-0.504572,-0.00715337,0.741414,0.0781217,-0.29687,0.147338,-0.285624,0.0657088,0.221857,0.562345,0.938239,-0.513043,0.613941,-0.361559,-0.529885,0.878324,0.411934,0.549901
1099,1677.37,1,-3.78616,0.866238,2.84185,1.94988,-2.18482,0.590933,6.13376,0.432588,-1.51247,-1.80246,1.01307,-4.30533,0.606668,1.23122,0.478878,0.413437,1.33095,0.237159,1.40856,0.593864,0.598522,0.0436999,0.225582,-0.811395,-0.639032,-0.939296,0.674908,0.324828,-0.240241,-0.795042,-0.130001,-0.814323,0.516604,0.640133,0.716815,-0.652902,-0.445471,0.411682,0.676643,-0.100692,0.633167,-0.609011,0.664856,-0.880046,-0.120192,0.537109,0.910724,0.448674,0.83632,-0.391357,-0.659139,-0.462605,0.347178,0.781029,0.06017,0.753477,-0.281856,0.13529,-0.564916,-0.837026,-0.375307,-0.83509,0.420137,-0.520982,-0.0764033,0.729091,0.0346953,-0.316074,0.330126,-0.206322,0.205899,0.132954,0.516925,0.930958,-0.503559,0.590733,-0.367617,-0.568037,0.86856,0.410445,0.550421
1100,1673.51,1,-3.7898,0.846997,2.84565,1.92872,-2.17196,0.590172,6.07764,0.432092,-1.50282,-1.81543,0.992598,-4.30747,0.614907,1.20921,0.509807,0.417866,1.33656,0.236903,1.3426,0.578395,0.601936,0.0425614,0.200401,-0.777796,-0.637836,-0.935442,0.636025,0.302657,-0.221411,-0.812788,-0.149554,-0.827376,0.519999,0.640859,0.665938,-0.661652,-0.449055,0.457063,0.647338,-0.102512,0.625423,-0.610367,0.663258,-0.883583,-0.132431,0.503056,0.891576,0.434982,0.838657,-0.401391,-0.612238,-0.436896,0.320081,0.786855,0.0741716,0.767939,-0.275983,0.125847,-0.505598,-0.809717,-0.369465,-0.815824,0.43606,-0.581388,-0.0491351,0.734516,0.0264802,-0.324256,0.243834,-0.308487,0.161895,0.125468,0.527279,0.943336,-0.527484,0.586709,-0.404541,-0.572969,0.881738,0.402559,0.557345
1101,1678.59,1,-3.78056,0.841799,2.86302,1.93185,-2.18084,0.588339,6.17959,0.435355,-1.48911,-1.82644,0.98675,-4.306,0.604553,1.19183,0.502123,0.416781,1.33585,0.238962,1.35174,0.580291,0.605752,0.0426871,0.200511,-0.774555,-0.655659,-0.93684,0.629537,0.288273,-0.24321,-0.839252,-0.156888,-0.827854,0.513821,0.636048,0.660237,-0.662528,-0.414375,0.463729,0.655391,-0.0830426,0.629546,-0.618053,0.669081,-0.869835,-0.0955741,0.449666,0.895488,0.467691,0.845782,-0.402869,-0.594076,-0.423326,0.338055,0.808579,0.0782283,0.758131,-0.271448,0.128974,-0.518996,-0.798208,-0.372736,-0.805156,0.445192,-0.58406,-0.0493643,0.738969,0.0507274,-0.349692,0.225386,-0.328367,0.159575,0.11566,0.509432,0.939739,-0.508563,0.590454,-0.411321,-0.589651,0.877317,0.403539,0.581048
1102,1680.67,1,-3.76953,0.859093,2.85157,1.90116,-2.21123,0.590303,6.23582,0.427803,-1.48771,-1.80353,1.01017,-4.31063,0.602835,1.18607,0.515845,0.39613,1.33219,0.237253,1.3722,0.599775,0.602004,0.0453019,0.210934,-0.781022,-0.665496,-0.938254,0.672392,0.268465,-0.294706,-0.826804,-0.142324,-0.834281,0.506334,0.616328,0.664747,-0.695652,-0.380746,0.536386,0.629453,-0.101995,0.60812,-0.600305,0.682427,-0.861357,-0.0533282,0.418794,0.899935,0.468462,0.830522,-0.347481,-0.63582,-0.404391,0.372699,0.802811,0.069547,0.767382,-0.262959,0.134229,-0.56618,-0.7849,-0.325603,-0.786597,0.397149,-0.63201,-0.00421288,0.759018,0.0839292,-0.394443,0.226334,-0.405432,0.130671,0.130381,0.518847,0.935173,-0.46584,0.583974,-0.387818,-0.561373,0.892745,0.40527,0.557269
1103,1661.05,1,-3.75561,0.860575,2.82113,1.91821,-2.20145,0.589254,6.19099,0.432441,-1.47821,-1.80597,1.00319,-4.30988,0.607049,1.23581,0.504535,0.399499,1.35686,0.242526,1.35937,0.614031,0.618662,0.0482316,0.211104,-0.781041,-0.652054,-0.937904,0.666161,0.228217,-0.297731,-0.789357,-0.165043,-0.834648,0.540298,0.605427,0.671099,-0.691959,-0.357127,0.517836,0.609811,-0.104586,0.590186,-0.608839,0.677924,-0.880567,-0.00570556,0.462694,0.921258,0.501113,0.84221,-0.368029,-0.668294,-0.367507,0.397487,0.780651,0.0977942,0.785204,-0.300142,0.164713,-0.632141,-0.811539,-0.317158,-0.778632,0.332283,-0.640277,0.040621,0.751379,0.105026,-0.399856,0.274992,-0.34864,0.18496,0.170105,0.565284,0.93345,-0.469967,0.603758,-0.370089,-0.545531,0.859026,0.408903,0.579914
1104,1664.79,1,-3.76173,0.85527,2.80832,1.90161,-2.18738,0.586942,6.34438,0.43737,-1.48034,-1.81154,0.979009,-4.30793,0.607528,1.21095,0.521297,0.41412,1.35835,0.240452,1.39249,0.610619,0.600063,0.0508605,0.223436,-0.787474,-0.65342,-0.941692,0.700939,0.203972,-0.241331,-0.789499,-0.17498,-0.838356,0.547066,0.59587,0.679453,-0.702592,-0.346004,0.461233,0.58271,-0.105276,0.601481,-0.5979,0.680642,-0.885862,-0.000694352,0.439747,0.913521,0.50857,0.850159,-0.329254,-0.710332,-0.326457,0.32897,0.788436,0.123024,0.798138,-0.322751,0.182346,-0.596117,-0.827258,-0.317317,-0.807011,0.294695,-0.597341,0.0505791,0.746317,0.100013,-0.405434,0.233453,-0.32409,0.176005,0.21888,0.579019,0.935151,-0.440174,0.594067,-0.33614,-0.507643,0.862115,0.408947,0.576543
1105,1670.27,1,-3.78534,0.767744,2.80456,1.91986,-2.11742,0.578856,6.3251,0.439857,-1.4804,-1.83281,0.998486,-4.30402,0.611034,1.20668,0.522063,0.413661,1.37086,0.245348,1.41902,0.610364,0.59435,0.0484759,0.218219,-0.768792,-0.663223,-0.938057,0.701616,0.208125,-0.208949,-0.809924,-0.19903,-0.851943,0.553256,0.569187,0.644836,-0.712219,-0.36372,0.455921,0.56279,-0.108707,0.598423,-0.606261,0.677866,-0.868928,0.0359935,0.41278,0.908683,0.512788,0.870672,-0.366999,-0.689238,-0.331978,0.266149,0.792681,0.136537,0.807195,-0.316191,0.170762,-0.580683,-0.78723,-0.278402,-0.795422,0.335948,-0.571778,0.0919935,0.77947,0.098705,-0.377157,0.173705,-0.343082,0.179088,0.185458,0.591892,0.952825,-0.493841,0.586576,-0.365845,-0.523249,0.859322,0.412019,0.558153
1106,1665.28,1,-3.81692,0.723717,2.82715,1.96668,-2.04338,0.571281,6.0998,0.43604,-1.47992,-1.87718,1.01754,-4.30886,0.60449,1.22129,0.548549,0.400496,1.34376,0.240345,1.4176,0.60425,0.583374,0.0500867,0.217964,-0.769329,-0.661646,-0.939684,0.708254,0.223992,-0.292446,-0.816585,-0.21417,-0.856902,0.522336,0.593853,0.665577,-0.764106,-0.402146,0.526433,0.607256,-0.103404,0.619717,-0.592127,0.670436,-0.852256,-0.00248973,0.443513,0.909606,0.51685,0.878169,-0.34342,-0.675057,-0.361331,0.382734,0.794012,0.139766,0.81801,-0.27753,0.180258,-0.607179,-0.79487,-0.270917,-0.804286,0.385864,-0.666864,0.0225617,0.752959,0.0321953,-0.354093,0.256534,-0.389862,0.272331,0.189188,0.57165,0.949198,-0.466637,0.565227,-0.351622,-0.483747,0.873318,0.415698,0.55199
1107,1662.74,1,-3.78348,0.776543,2.80023,1.94595,-2.08456,0.577624,6.26445,0.437564,-1.47621,-1.85757,1.024,-4.30793,0.591899,1.17398,0.550969,0.40168,1.3428,0.240645,1.41291,0.60187,0.588534,0.048978,0.224203,-0.756001,-0.65992,-0.939924,0.753888,0.212047,-0.368609,-0.824041,-0.231003,-0.860354,0.513253,0.581168,0.657286,-0.816678,-0.403414,0.57873,0.603585,-0.0765829,0.612221,-0.594787,0.675015,-0.826101,-0.00655819,0.494837,0.90213,0.533427,0.863731,-0.327741,-0.728014,-0.355665,0.465854,0.808682,0.148608,0.818964,-0.272598,0.303037,-0.688639,-0.787702,-0.207418,-0.802724,0.38689,-0.704746,0.00302509,0.739074,0.0265778,-0.361459,0.330115,-0.349627,0.315422,0.162216,0.570317,0.943765,-0.445269,0.579268,-0.3768,-0.482986,0.869909,0.413303,0.558502
1108,1674.27,1,-3.7967,0.781159,2.80016,1.96065,-2.10598,0.582585,6.36928,0.445316,-1.47443,-1.85848,1.04456,-4.30595,0.584551,1.14531,0.539982,0.395525,1.32613,0.239353,1.39748,0.606815,0.587684,0.0499443,0.226376,-0.771989,-0.651867,-0.935949,0.724226,0.250183,-0.423558,-0.836641,-0.250283,-0.853532,0.497703,0.589558,0.674834,-0.771253,-0.41976,0.588032,0.655104,-0.0478565,0.616935,-0.602755,0.67101,-0.839823,-0.0438068,0.580429,0.903126,0.52603,0.855212,-0.301733,-0.726543,-0.408889,0.542902,0.818446,0.153828,0.803113,-0.246304,0.340788,-0.712831,-0.803014,-0.213848,-0.77773,0.300943,-0.63979,-0.0491585,0.718959,0.0212713,-0.31721,0.448274,-0.271731,0.362424,0.110195,0.559144,0.943075,-0.438114,0.617654,-0.344824,-0.462632,0.866841,0.415786,0.57252
1109,1683.46,1,-3.76757,0.819768,2.79169,1.96733,-2.11019,0.586941,6.33119,0.439424,-1.48172,-1.84353,1.05356,-4.30444,0.564033,1.13691,0.531438,0.40058,1.32967,0.240727,1.36782,0.625617,0.592837,0.0479135,0.21871,-0.773002,-0.630104,-0.93476,0.692239,0.261612,-0.409403,-0.820822,-0.215606,-0.838247,0.50703,0.573536,0.669946,-0.72448,-0.397084,0.590933,0.648716,-0.0642077,0.598878,-0.650735,0.64736,-0.831296,-0.0311737,0.478736,0.902169,0.537472,0.854558,-0.323351,-0.715026,-0.427616,0.520746,0.800209,0.128199,0.797934,-0.265185,0.366443,-0.659702,-0.776501,-0.196315,-0.753821,0.245986,-0.683455,-0.0514844,0.713667,0.00246233,-0.275553,0.381286,-0.358459,0.272786,0.0695132,0.551048,0.935916,-0.451419,0.605441,-0.280493,-0.429101,0.875384,0.407605,0.561666
1110,1688.62,1,-3.77726,0.799151,2.80275,1.97124,-2.07687,0.581231,6.2524,0.453299,-1.48692,-1.82575,1.04929,-4.30925,0.57613,1.1528,0.526858,0.400142,1.34867,0.243885,1.36314,0.61417,0.594472,0.0446621,0.233571,-0.785296,-0.604297,-0.928082,0.641292,0.285806,-0.448838,-0.812577,-0.213961,-0.826712,0.508946,0.550975,0.672498,-0.70039,-0.392099,0.654118,0.64698,-0.0418345,0.597424,-0.650692,0.656424,-0.831607,-0.0899801,0.448675,0.9015,0.527771,0.851896,-0.342073,-0.657576,-0.448742,0.53031,0.812188,0.134826,0.795133,-0.28538,0.354806,-0.626229,-0.762713,-0.235968,-0.746618,0.271757,-0.712192,-0.0852231,0.687122,-0.0358853,-0.285247,0.376302,-0.382143,0.270935,-0.0425661,0.552404,0.937649,-0.47691,0.606454,-0.33072,-0.437975,0.872249,0.407061,0.569171
1111,1685.74,1,-3.78204,0.800881,2.81089,1.95054,-2.10046,0.584558,6.3212,0.453109,-1.47002,-1.84157,1.05523,-4.31069,0.581432,1.15709,0.531576,0.416268,1.35036,0.243474,1.39169,0.601839,0.621447,0.0452214,0.240345,-0.78557,-0.599851,-0.927958,0.63062,0.300888,-0.446552,-0.791507,-0.228252,-0.830622,0.546346,0.530026,0.663502,-0.692857,-0.391458,0.703096,0.638352,-0.0215156,0.606473,-0.680011,0.650821,-0.822825,-0.0899668,0.432357,0.916978,0.540932,0.841068,-0.344544,-0.639053,-0.46142,0.497601,0.79232,0.143507,0.787959,-0.318474,0.36817,-0.652216,-0.769419,-0.229065,-0.729312,0.316571,-0.72435,-0.094349,0.683044,-0.0379578,-0.247107,0.389885,-0.382131,0.266185,-0.134773,0.555958,0.925335,-0.479853,0.623329,-0.320746,-0.479744,0.86816,0.40396,0.570358
1112,1679.59,1,-3.76019,0.83215,2.81235,1.94652,-2.14302,0.587719,6.41203,0.452696,-1.48266,-1.82093,1.04497,-4.31001,0.578082,1.15499,0.535456,0.414013,1.35143,0.249275,1.38631,0.600362,0.611373,0.0421105,0.231268,-0.775479,-0.616949,-0.925474,0.689376,0.301025,-0.436677,-0.822531,-0.237376,-0.845185,0.533767,0.525116,0.639381,-0.733969,-0.360346,0.657816,0.627479,0.00073586,0.615942,-0.695672,0.648133,-0.825822,-0.0528583,0.44382,0.903726,0.538499,0.834018,-0.352347,-0.668123,-0.469899,0.517986,0.811982,0.115124,0.77179,-0.288295,0.310865,-0.623166,-0.797314,-0.267898,-0.771684,0.403049,-0.721112,-0.0829077,0.710527,-0.0261189,-0.268376,0.388685,-0.366327,0.283371,-0.0599781,0.540375,0.924902,-0.468129,0.607548,-0.371797,-0.494969,0.858922,0.407581,0.563436
1113,1666.13,1,-3.74781,0.880065,2.80543,1.91821,-2.21414,0.598796,6.59366,0.449845,-1.45213,-1.80872,1.04708,-4.3064,0.584271,1.15586,0.527961,0.44396,1.35726,0.24374,1.36582,0.599131,0.622716,0.0407005,0.214103,-0.769725,-0.614268,-0.927229,0.648266,0.283333,-0.38549,-0.816928,-0.203535,-0.849813,0.571202,0.532932,0.635202,-0.733986,-0.356532,0.608481,0.61664,-0.0224456,0.606864,-0.726339,0.652964,-0.795312,-0.041972,0.42817,0.907283,0.523491,0.821945,-0.381619,-0.654529,-0.444281,0.493584,0.80949,0.099218,0.784661,-0.315794,0.390071,-0.650586,-0.750802,-0.154947,-0.71162,0.389676,-0.753942,-0.0443457,0.732858,-0.0089348,-0.267795,0.344306,-0.411026,0.228415,-0.0125897,0.541349,0.932127,-0.487215,0.583739,-0.369432,-0.538829,0.855164,0.404181,0.562474
1114,1656.21,1,-3.66655,0.966449,2.79004,1.89681,-2.3383,0.608242,6.79054,0.455056,-1.46894,-1.72862,1.0454,-4.30012,0.569338,1.16467,0.51782,0.437939,1.35211,0.249464,1.36142,0.603691,0.62304,0.0448883,0.211124,-0.750933,-0.636284,-0.931016,0.66104,0.319902,-0.480702,-0.804469,-0.176447,-0.828045,0.578919,0.539684,0.62412,-0.706957,-0.379876,0.673181,0.578855,-0.064156,0.561287,-0.733741,0.690607,-0.842957,-0.132084,0.457066,0.917141,0.476254,0.836038,-0.385975,-0.691757,-0.469377,0.567901,0.820207,0.094678,0.777176,-0.339273,0.407631,-0.638374,-0.795919,-0.178872,-0.73138,0.388576,-0.766509,-0.10289,0.719295,-0.0187518,-0.240453,0.38603,-0.444014,0.245773,-0.0922473,0.530408,0.928831,-0.469504,0.59125,-0.364163,-0.546379,0.863072,0.406749,0.564096
1115,1664.17,1,-3.65416,1.02439,2.7909,1.85521,-2.39508,0.614929,6.90375,0.460907,-1.46132,-1.71013,1.03714,-4.29647,0.538579,1.14214,0.501924,0.440872,1.346,0.251991,1.36839,0.605159,0.651514,0.0450743,0.220836,-0.747069,-0.633477,-0.931058,0.707266,0.322074,-0.380692,-0.775699,-0.204452,-0.840508,0.565319,0.539934,0.632934,-0.744343,-0.411749,0.559482,0.577952,-0.03381,0.599188,-0.719526,0.692235,-0.855578,-0.139719,0.423365,0.924385,0.49961,0.818057,-0.34888,-0.726274,-0.479551,0.519986,0.798102,0.108586,0.766662,-0.322557,0.38048,-0.567827,-0.814629,-0.244787,-0.764609,0.442556,-0.81054,-0.0972904,0.700947,-0.0164735,-0.210659,0.32978,-0.468852,0.171351,0.0609185,0.555036,0.899587,-0.446208,0.59861,-0.368432,-0.574633,0.868547,0.406635,0.566377
1116,1669.41,1,-3.692,0.975913,2.7918,1.89345,-2.3316,0.609699,6.76265,0.44579,-1.48201,-1.74463,1.03898,-4.29994,0.54382,1.13693,0.506479,0.424151,1.32515,0.24987,1.38029,0.61691,0.646683,0.044025,0.222948,-0.757544,-0.606707,-0.923008,0.663031,0.319451,-0.389728,-0.777176,-0.172167,-0.850503,0.550424,0.518692,0.641554,-0.68592,-0.39891,0.558975,0.560399,-0.0454476,0.624241,-0.70597,0.686265,-0.86252,-0.149137,0.377859,0.906155,0.493873,0.809049,-0.332009,-0.707879,-0.492435,0.534647,0.800583,0.0787751,0.780848,-0.303546,0.367533,-0.547686,-0.800082,-0.25415,-0.759607,0.350756,-0.831975,-0.099977,0.702377,-0.0380629,-0.213928,0.270543,-0.526955,0.16887,0.061102,0.540484,0.911484,-0.436151,0.569442,-0.339582,-0.57152,0.860485,0.408073,0.559295
1117,1654.6,1,-3.71404,0.978136,2.81772,1.91309,-2.31098,0.605347,6.70311,0.438722,-1.48635,-1.78048,1.04006,-4.29941,0.531708,1.14812,0.512031,0.420731,1.31164,0.247111,1.37841,0.611149,0.621969,0.0401732,0.229431,-0.751392,-0.602376,-0.935502,0.596401,0.309619,-0.390348,-0.777256,-0.172703,-0.850032,0.531639,0.53084,0.651433,-0.713411,-0.414453,0.593251,0.586699,-0.0571828,0.604383,-0.679241,0.683169,-0.848492,-0.137599,0.418695,0.907876,0.503213,0.81466,-0.305191,-0.635124,-0.451774,0.520309,0.799997,0.105188,0.803368,-0.30371,0.371717,-0.594741,-0.758471,-0.232843,-0.704653,0.332984,-0.829277,-0.0831312,0.69539,-0.0299497,-0.230987,0.304073,-0.499761,0.183909,0.0453784,0.5528,0.920356,-0.454428,0.578947,-0.330352,-0.539544,0.867396,0.407145,0.548348
1118,1655.24,1,-3.72713,0.969175,2.81681,1.91161,-2.2763,0.604071,6.65961,0.434258,-1.50453,-1.78878,1.03977,-4.29856,0.521943,1.18404,0.526639,0.435953,1.2897,0.243069,1.36982,0.60343,0.609899,0.0439976,0.232029,-0.744023,-0.601421,-0.935105,0.531138,0.300486,-0.470515,-0.750406,-0.165227,-0.844585,0.548942,0.519014,0.643419,-0.683002,-0.415059,0.671974,0.542697,-0.0746284,0.585959,-0.703343,0.676012,-0.842683,-0.094776,0.48977,0.913455,0.476801,0.811008,-0.312689,-0.596261,-0.445762,0.581137,0.771826,0.076344,0.799799,-0.313046,0.387914,-0.697404,-0.719128,-0.14093,-0.646687,0.277577,-0.760879,-0.0431252,0.732052,-0.0298204,-0.216367,0.36332,-0.455369,0.272123,-0.0833071,0.564957,0.92078,-0.435835,0.564682,-0.348024,-0.526185,0.872564,0.409063,0.564967
1119,1659.65,1,-3.72532,0.93006,2.82081,1.91909,-2.24439,0.599612,6.58759,0.441092,-1.51493,-1.79513,1.03648,-4.29935,0.53554,1.18081,0.538408,0.430876,1.28609,0.241519,1.34332,0.612798,0.616407,0.0419047,0.229792,-0.750815,-0.605621,-0.932295,0.562637,0.339482,-0.472979,-0.752726,-0.142612,-0.842947,0.549126,0.52863,0.638463,-0.687672,-0.42211,0.68452,0.541266,-0.0891976,0.581954,-0.715798,0.683542,-0.859651,-0.101545,0.571388,0.888628,0.451214,0.810104,-0.304678,-0.620663,-0.47939,0.581381,0.766632,0.0566253,0.79944,-0.307671,0.358735,-0.743876,-0.697613,-0.151702,-0.670084,0.296218,-0.690514,-0.0435274,0.722697,-0.0421812,-0.185154,0.39175,-0.38902,0.312608,-0.108659,0.569723,0.919057,-0.453385,0.55579,-0.324945,-0.518026,0.870707,0.405588,0.563654
1120,1657.74,1,-3.70042,0.959227,2.80665,1.91197,-2.27696,0.601848,6.68866,0.444913,-1.50765,-1.75713,1.02461,-4.29835,0.547204,1.16987,0.564799,0.421028,1.29136,0.242782,1.35161,0.647683,0.625897,0.0425089,0.238825,-0.767723,-0.626761,-0.934418,0.556514,0.345372,-0.492565,-0.743272,-0.14585,-0.845831,0.550054,0.540682,0.677555,-0.67901,-0.465839,0.741213,0.541407,-0.109938,0.584385,-0.683006,0.705114,-0.828979,-0.0865983,0.539578,0.900826,0.459588,0.814219,-0.321719,-0.615453,-0.479408,0.582932,0.760959,0.0594227,0.800549,-0.315032,0.381596,-0.733582,-0.696086,-0.152089,-0.664868,0.262291,-0.675943,-0.0219938,0.725598,-0.0392813,-0.19196,0.400144,-0.374116,0.314516,-0.164993,0.571648,0.909379,-0.442642,0.560586,-0.334002,-0.530565,0.869156,0.406493,0.562243
1121,1652.29,1,-3.71071,0.955563,2.81866,1.91238,-2.25,0.597034,6.70529,0.444852,-1.49683,-1.77288,1.0284,-4.29789,0.551436,1.18931,0.565176,0.420209,1.29046,0.244447,1.38011,0.661231,0.619091,0.0407706,0.251329,-0.769162,-0.614569,-0.935964,0.553861,0.35873,-0.436373,-0.735165,-0.155646,-0.851901,0.53768,0.537665,0.670316,-0.689665,-0.487128,0.705406,0.558461,-0.0989432,0.594184,-0.687771,0.686,-0.822431,-0.0838194,0.466088,0.904041,0.476935,0.806025,-0.342407,-0.603164,-0.474564,0.519721,0.743819,0.078824,0.805471,-0.310049,0.412729,-0.725817,-0.720931,-0.13043,-0.640335,0.276095,-0.731873,-0.0219312,0.727907,-0.0386478,-0.183908,0.342114,-0.430364,0.237017,-0.127854,0.589101,0.91188,-0.467379,0.571057,-0.361626,-0.538222,0.884745,0.399955,0.554493
1122,1671.74,1,-3.7237,0.906608,2.80587,1.944,-2.21458,0.594259,6.69678,0.447524,-1.48768,-1.77286,1.01483,-4.30095,0.56507,1.20022,0.565975,0.409243,1.29827,0.245652,1.44495,0.680995,0.636124,0.0411963,0.252545,-0.745848,-0.624396,-0.938565,0.590362,0.329657,-0.46003,-0.737358,-0.171752,-0.858651,0.512127,0.544159,0.642437,-0.727993,-0.469862,0.704146,0.535721,-0.105453,0.575409,-0.672266,0.689843,-0.805451,-0.0623043,0.506781,0.882145,0.451304,0.786793,-0.334995,-0.600071,-0.436718,0.537946,0.738282,0.091928,0.808338,-0.279323,0.340866,-0.714309,-0.679725,-0.143984,-0.651964,0.340324,-0.694291,0.0168174,0.746533,-0.0145146,-0.216904,0.326892,-0.4312,0.252418,-0.0992208,0.595358,0.888455,-0.465221,0.564379,-0.376359,-0.522219,0.881203,0.405333,0.551069
1123,1675.11,1,-3.71545,0.951364,2.801,1.92572,-2.21665,0.595991,6.69508,0.450949,-1.49098,-1.74117,1.00166,-4.30154,0.574297,1.21427,0.574989,0.416911,1.3063,0.247254,1.45342,0.671101,0.643588,0.0409706,0.264726,-0.733083,-0.621216,-0.938098,0.584971,0.332708,-0.545068,-0.742295,-0.19589,-0.859039,0.525794,0.545805,0.631899,-0.735291,-0.483918,0.740025,0.542481,-0.0967373,0.569698,-0.663268,0.676668,-0.816068,-0.0932941,0.585562,0.897845,0.450508,0.780342,-0.301091,-0.567938,-0.451034,0.61166,0.744738,0.107826,0.799432,-0.288177,0.304006,-0.725948,-0.726983,-0.228595,-0.66563,0.364262,-0.703,-0.0240481,0.712915,-0.0218728,-0.199487,0.440811,-0.329423,0.36792,-0.131443,0.58415,0.891862,-0.440898,0.59319,-0.353533,-0.526622,0.873813,0.399701,0.543868
