ID,time,pop,popPred,indivPredMean,indivPredMode
8,18.464,0,0,0.0809956,0.0967654
8,18.5,0,0,0.0776011,0.0934458
8,18.5949,0,0,0.068562,0.0852029
8,18.612,0,0,0.0669344,0.0836447
8,18.76,0,0,0.0529605,0.0700973
8,18.908,0,0,0.0389577,0.0564406
8,19,0,0,0.0301372,0.0479486
8,19.0421,0,0,0.0260595,0.0439397
8,19.056,0,0,0.0247042,0.0426331
8,19.204,0,0,0.0102214,0.028882
8,19.352,0,0,0,0.0149401
8,19.5,0,0,0,0.00121894
9,1,0,0,0,0
9,1.02316,0,0,0,0
9,1.04686,0,0,0,0
9,1.07111,0,0,0,0
9,1.09592,0,0,0,0
9,1.1213,0,0,0,0
9,1.132,0,0,0,0
9,1.14727,0,0,0,0
9,1.17384,0,0,0,0
9,1.20103,0,0,0,0
9,1.22885,0,0,0,0
9,1.25731,0,0,0,0
9,1.264,0,0,0,0
9,1.28643,0,0,0,0
9,1.31623,0,0,0,0
9,1.34672,0,0,0,0
9,1.37791,0,0,0,0
9,1.396,0,0,0,0
9,1.40982,0,0,0,0
9,1.44248,0,0,0,0
9,1.47589,0,0,0,0
9,1.5,0,0,0,0
9,1.51007,0,0,0,0
9,1.528,0,0,0,0
9,1.54505,0,0,0,0
9,1.58083,0,0,0,0
9,1.61745,0,0,0,0
9,1.65491,0,0,0,0
9,1.66,0,0,0,0
9,1.69324,0,0,0,0
9,1.73246,0,0,0,0
9,1.77259,0,0,0,0
9,1.792,0,0,0,0
9,1.81364,0,0,0,0
9,1.85565,0,0,0,0
9,1.89863,0,0,0.119768,0.154345
9,1.924,0,0,0.23113,0.270264
9,1.94261,0,0,0.307004,0.34906
9,1.9876,0,0,0.47332,0.521284
9,2,0,0,0.515433,0.564786
9,2.03364,0,0,0.62274,0.675447
9,2.056,0,0,0.689053,0.743698
9,2.08074,0,0,0.758274,0.814843
9,2.12893,0,0,0.882018,0.941948
9,2.17824,0,0,0.995716,1.05849
9,2.188,0,0,1.01688,1.08014
9,2.2287,0,0,1.10095,1.16601
9,2.28032,0.164232,0.164232,1.19884,1.26583
9,2.32,0.309246,0.309246,1.26781,1.33644
