ID,time,pop,popPred,indivPredMean,indivPredMode
8,17.724,0,0,0.151623,0.171876
8,17.7318,0,0,0.150967,0.171148
8,17.872,0,0,0.139185,0.157997
8,18,0,0,0.128389,0.145878
8,18.02,0,0,0.126701,0.14397
8,18.1582,0,0,0.115005,0.130652
8,18.168,0,0,0.114177,0.12971
8,18.316,0,0,0.101601,0.115554
8,18.464,0,0,0.0889687,0.101357
8,18.5,0,0,0.0858857,0.0978896
8,18.5949,0,0,0.0777108,0.0887586
8,18.612,0,0,0.0762318,0.0871169
8,18.76,0,0,0.0633846,0.0729531
8,18.908,0,0,0.0506503,0.0587785
8,19,0,0,0.0427387,0.0498939
8,19.0421,0,0,0.0391038,0.0458049
8,19.056,0,0,0.0378991,0.0444486
8,19.204,0,0,0.0250211,0.0301593
8,19.352,0,0,0.0120055,0.0159935
8,19.5,0,0,0,0.00138474
9,1,0,0,0,0
9,1.02316,0,0,0,0
9,1.04686,0,0,0,0
9,1.07111,0,0,0,0
9,1.09592,0,0,0,0
9,1.1213,0,0,0,0
9,1.132,0,0,0,0
9,1.14727,0,0,0,0
9,1.17384,0,0,0,0
9,1.20103,0,0,0,0
9,1.22885,0,0,0,0
9,1.25731,0,0,0,0
9,1.264,0,0,0,0
9,1.28643,0,0,0,0
9,1.31623,0,0,0,0
9,1.34672,0,0,0,0
9,1.37791,0,0,0,0
9,1.396,0,0,0,0
9,1.40982,0,0,0,0
9,1.44248,0,0,0,0
9,1.47589,0,0,0,0
9,1.5,0,0,0,0
9,1.51007,0,0,0,0
9,1.528,0,0,0,0
9,1.54505,0,0,0,0
9,1.58083,0,0,0,0
9,1.61745,0,0,0,0
9,1.65491,0,0,0,0
9,1.66,0,0,0,0
9,1.69324,0,0,0,0
9,1.73246,0,0,0,0
9,1.77259,0,0,0,0
9,1.792,0,0,0,0
9,1.81364,0,0,0,0
9,1.85565,0,0,0,0
9,1.89863,0,0,0.0984725,0.00909955
9,1.924,0,0,0.200199,0.101506
9,1.94261,0,0,0.270051,0.16496
9,1.9876,0,0,0.425478,0.306586
9,2,0,0,0.465323,0.343035
9,2.03364,0,0,0.56756,0.436203
9,2.056,0,0,0.631231,0.49414
9,2.08074,0.00905376,0.00905376,0.698042,0.55495
9,2.12893,0.172725,0.172725,0.818554,0.664684
9,2.17824,0.32408,0.32408,0.930441,0.766585
9,2.188,0.352297,0.352297,0.951361,0.785634
9,2.2287,0.464012,0.464012,1.0347,0.861734
9,2.28032,0.594119,0.594119,1.1322,0.950702
9,2.32,0.686491,0.686491,1.20163,1.01419
9,2.33313,0.715817,0.715817,1.22365,1.03438
9,2.38717,0.830317,0.830317,1.30965,1.11344
9,2.44246,0.938293,0.938293,1.3907,1.18819
9,2.452,0.956022,0.956022,1.40403,1.2005
9,2.49903,1.04006,1.04006,1.46723,1.25891
9,2.5,1.04174,1.04174,1.46848,1.26007
9,2.55692,1.13634,1.13634,1.5396,1.32595
9,2.584,1.17913,1.17913,1.57159,1.35565
9,2.61614,1.22826,1.22826,1.60811,1.38962
9,2.67673,1.31577,1.31577,1.67302,1.45014
9,2.716,1.36899,1.36899,1.71251,1.48711
9,2.73873,1.39864,1.39864,1.73452,1.50775
9,2.80216,1.47724,1.47724,1.79279,1.56263
9,2.848,1.53055,1.53055,1.83219,1.59994
9,2.86707,1.55196,1.55196,1.84795,1.61492
9,2.93347,1.62312,1.62312,1.90011,1.66477
9,2.98,1.67003,1.67003,1.93425,1.69766
9,3,1.68949,1.68949,1.94834,1.71131
9,3.00142,1.69085,1.69085,1.94932,1.71227
9,3.07094,1.75533,1.75533,1.99561,1.75752
9,3.112,1.79128,1.79128,2.02112,1.78276
9,3.14207,1.81665,1.81665,2.03896,1.80058
9,3.21484,1.87492,1.87492,2.07937,1.84151
9,3.244,1.89705,1.89705,2.09449,1.85707
9,3.2893,1.93015,1.93015,2.11679,1.88034
9,3.36549,1.98235,1.98235,2.15115,1.9171
9,3.376,1.98922,1.98922,2.15559,1.92194
9,3.44344,2.03147,2.03147,2.18238,1.95177
9,3.5,2.06452,2.06452,2.20265,1.97517
