time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
15.8775,-1.41799,-2.28038,-1.97751,-1.79664,-1.63809,-1.49488,-1.34082,-1.14904,-0.929279,-0.607054,0.0834364,All
15.9598,-1.44688,-2.31413,-2.00982,-1.82595,-1.66899,-1.52651,-1.3707,-1.17881,-0.957375,-0.634589,0.0570799,All
16.0422,-1.47657,-2.34682,-2.04323,-1.85698,-1.70015,-1.55535,-1.40064,-1.20816,-0.988405,-0.665995,0.0293637,All
16.1245,-1.5067,-2.37986,-2.07383,-1.8866,-1.73116,-1.58608,-1.43103,-1.2382,-1.0168,-0.696507,0.00392118,All
16.2068,-1.53909,-2.4125,-2.1064,-1.91892,-1.7615,-1.61747,-1.46027,-1.26712,-1.04715,-0.72241,-0.0223642,All
16.2892,-1.56885,-2.44488,-2.13761,-1.9518,-1.79247,-1.65033,-1.4917,-1.29772,-1.07434,-0.751085,-0.0443552,All
16.3715,-1.59917,-2.47805,-2.17035,-1.98353,-1.82282,-1.68192,-1.52295,-1.3276,-1.10243,-0.780895,-0.075943,All
16.4538,-1.62926,-2.51142,-2.20041,-2.01448,-1.85368,-1.71126,-1.55086,-1.35737,-1.12912,-0.812197,-0.0962062,All
16.5361,-1.65791,-2.54275,-2.23251,-2.04453,-1.88495,-1.74247,-1.58072,-1.38743,-1.15925,-0.840987,-0.122876,All
16.6185,-1.68781,-2.57421,-2.26361,-2.07623,-1.91519,-1.76986,-1.61073,-1.4183,-1.18577,-0.870253,-0.151173,All
16.7008,-1.71842,-2.60497,-2.29512,-2.10741,-1.94578,-1.80059,-1.6401,-1.44702,-1.2155,-0.900528,-0.171296,All
16.7831,-1.74901,-2.63658,-2.32601,-2.13744,-1.97583,-1.83063,-1.66951,-1.47734,-1.24217,-0.931884,-0.20188,All
16.8655,-1.78026,-2.6695,-2.35769,-2.16976,-2.0088,-1.86228,-1.6999,-1.50709,-1.27331,-0.958051,-0.228644,All
16.9478,-1.80854,-2.69976,-2.38675,-2.20014,-2.03905,-1.89119,-1.72656,-1.53389,-1.30002,-0.987029,-0.257888,All
17.0301,-1.83875,-2.7318,-2.41883,-2.23252,-2.07017,-1.9203,-1.753,-1.56331,-1.32987,-1.01508,-0.286098,All
17.1124,-1.86839,-2.76308,-2.44914,-2.26437,-2.10021,-1.94912,-1.78104,-1.58957,-1.35839,-1.04306,-0.312814,All
17.1948,-1.89759,-2.79613,-2.48196,-2.29558,-2.13128,-1.9784,-1.81133,-1.61907,-1.38765,-1.06999,-0.337773,All
17.2771,-1.92811,-2.82573,-2.5145,-2.32578,-2.16164,-2.00856,-1.83906,-1.64844,-1.41578,-1.09841,-0.364741,All
17.3594,-1.95829,-2.8597,-2.54477,-2.35862,-2.19182,-2.03786,-1.86913,-1.67526,-1.446,-1.12763,-0.389596,All
17.4418,-1.9871,-2.89071,-2.57618,-2.38913,-2.22183,-2.06853,-1.89637,-1.70522,-1.46997,-1.15373,-0.40898,All
17.5241,-2.0169,-2.92294,-2.60893,-2.42199,-2.25284,-2.0997,-1.92546,-1.73356,-1.49773,-1.18378,-0.42763,All
17.6064,-2.04715,-2.95487,-2.63801,-2.45329,-2.28408,-2.12949,-1.95529,-1.7614,-1.52305,-1.21155,-0.449973,All
17.6888,-2.07639,-2.98635,-2.671,-2.48373,-2.31314,-2.16087,-1.98324,-1.78911,-1.55019,-1.23543,-0.467371,All
17.7711,-2.10603,-3.01987,-2.70331,-2.51558,-2.34318,-2.18851,-2.01224,-1.81782,-1.57459,-1.25906,-0.487853,All
17.8534,-2.13573,-3.05218,-2.73567,-2.54795,-2.37288,-2.21946,-2.04158,-1.84854,-1.60392,-1.28738,-0.514804,All
17.9357,-2.16647,-3.08496,-2.76641,-2.5801,-2.40337,-2.24851,-2.07231,-1.87757,-1.63325,-1.30812,-0.530717,All
18.0181,-2.1973,-3.11625,-2.7993,-2.612,-2.43217,-2.27969,-2.10012,-1.9066,-1.65947,-1.32672,-0.552326,All
18.1004,-2.22773,-3.14773,-2.83128,-2.64224,-2.46422,-2.31046,-2.12965,-1.93542,-1.68673,-1.35297,-0.578176,All
18.1827,-2.25782,-3.18134,-2.86448,-2.67333,-2.49468,-2.34008,-2.15721,-1.96433,-1.71743,-1.38019,-0.6051,All
18.2651,-2.28644,-3.2136,-2.8975,-2.70305,-2.52649,-2.37156,-2.18709,-1.99323,-1.74584,-1.40463,-0.619911,All
18.3474,-2.31674,-3.24526,-2.92806,-2.73354,-2.55751,-2.4022,-2.21631,-2.01869,-1.77455,-1.43011,-0.63454,All
18.4297,-2.34703,-3.27556,-2.95928,-2.76523,-2.58869,-2.43131,-2.24776,-2.04414,-1.80224,-1.4573,-0.657029,All
18.512,-2.37683,-3.30745,-2.99158,-2.7952,-2.61954,-2.45979,-2.27516,-2.07001,-1.83108,-1.47962,-0.683235,All
18.5944,-2.40501,-3.34051,-3.02436,-2.82759,-2.65135,-2.49138,-2.30306,-2.09711,-1.85849,-1.50652,-0.703456,All
18.6767,-2.43303,-3.3732,-3.05455,-2.85845,-2.68173,-2.5227,-2.33315,-2.12267,-1.8833,-1.5316,-0.723237,All
18.759,-2.46066,-3.40648,-3.08469,-2.88953,-2.71295,-2.55332,-2.36309,-2.15153,-1.90805,-1.55682,-0.753116,All
18.8414,-2.48982,-3.43682,-3.11469,-2.92058,-2.74179,-2.58219,-2.39044,-2.17914,-1.93553,-1.58462,-0.773103,All
18.9237,-2.51773,-3.46873,-3.14688,-2.95036,-2.77312,-2.61124,-2.41923,-2.20739,-1.96126,-1.6082,-0.791317,All
19.006,-2.54573,-3.50035,-3.17953,-2.98158,-2.80419,-2.63982,-2.44619,-2.23579,-1.98918,-1.63193,-0.819833,All
19.0884,-2.57415,-3.53352,-3.21077,-3.01347,-2.83569,-2.67023,-2.47604,-2.26204,-2.01635,-1.6559,-0.841427,All
19.1707,-2.60462,-3.56554,-3.24286,-3.04543,-2.86774,-2.7011,-2.50505,-2.28963,-2.0423,-1.67686,-0.858609,All
19.253,-2.63505,-3.59855,-3.27603,-3.07618,-2.89915,-2.73219,-2.53267,-2.31898,-2.06802,-1.70258,-0.883255,All
19.3353,-2.66471,-3.6303,-3.30717,-3.10786,-2.93158,-2.76158,-2.56251,-2.34627,-2.09567,-1.72543,-0.901169,All
19.4177,-2.69272,-3.66104,-3.34003,-3.13874,-2.96269,-2.79088,-2.59178,-2.37425,-2.12147,-1.7453,-0.924277,All
19.5,-2.72291,-3.69297,-3.37173,-3.16916,-2.9926,-2.82228,-2.6214,-2.39994,-2.14702,-1.76381,-0.950697,All
