time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
17.1948,-3.41679,-7,-5.92661,-4.93337,-4.22838,-3.6634,-3.1288,-2.62002,-2.09616,-1.51498,-0.369806,All
17.2771,-3.4486,-7,-6.01597,-4.99513,-4.27403,-3.70314,-3.16753,-2.64672,-2.12034,-1.52864,-0.390958,All
17.3594,-3.48427,-7,-6.09996,-5.05698,-4.32707,-3.75319,-3.20676,-2.67817,-2.14407,-1.55187,-0.41251,All
17.4418,-3.51831,-7,-6.17096,-5.12455,-4.38085,-3.79089,-3.24089,-2.71142,-2.16825,-1.5682,-0.432245,All
17.5241,-3.561,-7,-6.26534,-5.18375,-4.43656,-3.83437,-3.2744,-2.74098,-2.1885,-1.58483,-0.442115,All
17.6064,-3.59208,-7,-6.35918,-5.24072,-4.48271,-3.87054,-3.3094,-2.76726,-2.212,-1.60183,-0.462401,All
17.6888,-3.63269,-7,-6.45607,-5.3053,-4.53244,-3.90982,-3.35235,-2.79769,-2.23133,-1.62069,-0.474231,All
17.7711,-3.67612,-7,-6.53848,-5.36781,-4.58592,-3.95092,-3.38843,-2.83302,-2.25438,-1.64449,-0.486288,All
17.8534,-3.70402,-7,-6.61206,-5.42119,-4.63681,-3.99933,-3.41679,-2.86348,-2.27646,-1.66542,-0.507803,All
17.9357,-3.73432,-7,-6.68107,-5.4799,-4.6816,-4.04042,-3.45506,-2.88756,-2.30158,-1.68819,-0.530621,All
18.0181,-3.76902,-7,-6.77047,-5.54355,-4.73071,-4.08366,-3.49381,-2.91802,-2.3253,-1.70882,-0.545246,All
18.1004,-3.80686,-7,-6.8547,-5.60253,-4.78179,-4.12162,-3.5376,-2.94644,-2.34644,-1.71991,-0.571497,All
18.1827,-3.84614,-7,-6.93355,-5.65939,-4.82654,-4.15723,-3.56983,-2.97339,-2.36788,-1.74058,-0.57969,All
18.2651,-3.88921,-7,-7,-5.72522,-4.87235,-4.19503,-3.59877,-3.00096,-2.3895,-1.76168,-0.59885,All
18.3474,-3.92515,-7,-7,-5.78912,-4.91967,-4.23174,-3.63572,-3.03717,-2.40754,-1.77523,-0.617422,All
18.4297,-3.96279,-7,-7,-5.84274,-4.96803,-4.27366,-3.66815,-3.06124,-2.42659,-1.7958,-0.627094,All
18.512,-3.99211,-7,-7,-5.89089,-5.01008,-4.31449,-3.70132,-3.08894,-2.44848,-1.81397,-0.645729,All
18.5944,-4.02813,-7,-7,-5.93945,-5.05883,-4.3512,-3.72904,-3.11771,-2.46582,-1.83093,-0.653248,All
18.6767,-4.06589,-7,-7,-6.00206,-5.10591,-4.39013,-3.76154,-3.13884,-2.49067,-1.85064,-0.662183,All
18.759,-4.09798,-7,-7,-6.04983,-5.14416,-4.424,-3.79712,-3.1617,-2.50854,-1.86853,-0.682537,All
18.8414,-4.12533,-7,-7,-6.10886,-5.19409,-4.4586,-3.82786,-3.18295,-2.53404,-1.88026,-0.70518,All
18.9237,-4.15638,-7,-7,-6.15744,-5.23258,-4.49535,-3.85762,-3.20468,-2.55444,-1.89448,-0.712855,All
19.006,-4.1972,-7,-7,-6.21295,-5.28031,-4.53057,-3.89045,-3.23188,-2.57733,-1.91483,-0.725373,All
19.0884,-4.23014,-7,-7,-6.25914,-5.32686,-4.5692,-3.92088,-3.25481,-2.59868,-1.9232,-0.738601,All
19.1707,-4.267,-7,-7,-6.31534,-5.36957,-4.59701,-3.95227,-3.27844,-2.61826,-1.9351,-0.756675,All
19.253,-4.3017,-7,-7,-6.37178,-5.41752,-4.63385,-3.98644,-3.30174,-2.63078,-1.95217,-0.77808,All
19.3353,-4.33064,-7,-7,-6.40822,-5.45826,-4.67931,-4.0198,-3.32562,-2.6463,-1.97412,-0.786612,All
19.4177,-4.36221,-7,-7,-6.45923,-5.49379,-4.71462,-4.04609,-3.35545,-2.66386,-1.99005,-0.803975,All
19.5,-4.38007,-7,-7,-6.49802,-5.53349,-4.74851,-4.0721,-3.37762,-2.68014,-2.00911,-0.812961,All
